seed,pair_id,modality,corruption_type,severity,ssim,psnr,damage_ssim,norm_edit_distance,bleu,damage_bleu
1,21,image,gaussian_blur,3,0.7890621537142142,24.78327886392525,0.21093784628578582,,,
1,21,image,gaussian_blur,4,0.6757817918117729,22.64848172448373,0.3242182081882271,,,
1,21,image,gaussian_blur,5,0.6112845310419112,21.434010151337187,0.38871546895808884,,,
1,22,image,gaussian_blur,1,0.9861370716096315,38.721331424282155,0.013862928390368512,,,
1,22,image,gaussian_blur,2,0.8919439043761472,30.652528893371567,0.10805609562385277,,,
1,22,image,gaussian_blur,3,0.750885639705415,26.874454931077725,0.249114360294585,,,
1,22,image,gaussian_blur,4,0.6374160680017406,24.652829308210528,0.36258393199825945,,,
1,22,image,gaussian_blur,5,0.5738846425412856,23.334017884079078,0.4261153574587144,,,
1,23,image,gaussian_blur,1,0.9688112137352487,32.979940429677924,0.0311887862647513,,,
1,23,image,gaussian_blur,2,0.7987339247398647,25.202043955889394,0.2012660752601353,,,
1,23,image,gaussian_blur,3,0.5740528528295429,21.480799892028376,0.4259471471704571,,,
1,23,image,gaussian_blur,4,0.3943018693289621,19.286032518883026,0.6056981306710378,,,
1,23,image,gaussian_blur,5,0.30755828857614,18.109110895356444,0.69244171142386,,,
1,24,image,gaussian_blur,1,0.9872831881578256,38.03390637134933,0.012716811842174436,,,
1,24,image,gaussian_blur,2,0.892069825851741,29.611243880432983,0.107930174148259,,,
1,24,image,gaussian_blur,3,0.785178451850849,26.186297298420683,0.214821548149151,,,
1,24,image,gaussian_blur,4,0.7126863236060433,24.1032841979616,0.28731367639395666,,,
1,24,image,gaussian_blur,5,0.677468658315505,22.746328547321855,0.32253134168449504,,,
1,25,image,gaussian_blur,1,0.9597213875501839,32.898379245886986,0.04027861244981612,,,
1,25,image,gaussian_blur,2,0.7373834779766305,25.136620131096407,0.2626165220233695,,,
1,25,image,gaussian_blur,3,0.5315663071827824,22.061848999410547,0.4684336928172176,,,
1,25,image,gaussian_blur,4,0.41295575066518525,20.4253792158487,0.5870442493348147,,,
1,25,image,gaussian_blur,5,0.3638448137085821,19.59685898306209,0.6361551862914179,,,
1,26,image,gaussian_blur,1,0.9636557638990078,37.42184097278569,0.036344236100992244,,,
1,26,image,gaussian_blur,2,0.7925493663928402,30.071823945235373,0.20745063360715976,,,
1,26,image,gaussian_blur,3,0.6714844213593674,27.854479192347906,0.32851557864063263,,,
1,26,image,gaussian_blur,4,0.6114865947762628,26.751239402894182,0.38851340522373723,,,
1,26,image,gaussian_blur,5,0.5865529367831742,26.10191803002688,0.4134470632168258,,,
1,27,image,gaussian_blur,1,0.9828651169292263,39.49326892034594,0.01713488307077371,,,
1,27,image,gaussian_blur,2,0.8730639770776958,31.66499897961814,0.12693602292230421,,,
1,27,image,gaussian_blur,3,0.7546066799946293,28.463092677483655,0.24539332000537073,,,
1,27,image,gaussian_blur,4,0.6906873419472978,26.71361413882979,0.30931265805270225,,,
1,27,image,gaussian_blur,5,0.6678941963459368,25.729884245390032,0.33210580365406317,,,
1,28,image,gaussian_blur,1,0.9816260178868402,35.588399167183404,0.01837398211315977,,,
1,28,image,gaussian_blur,2,0.8741538367071922,27.739052650955202,0.12584616329280784,,,
1,28,image,gaussian_blur,3,0.7409392198803353,24.23621906448797,0.2590607801196647,,,
1,28,image,gaussian_blur,4,0.6423366870979335,22.42007061430295,0.35766331290206654,,,
1,28,image,gaussian_blur,5,0.5950761041578012,21.47334368965956,0.4049238958421988,,,
1,29,image,gaussian_blur,1,0.9834362432892427,36.096274882850096,0.01656375671075727,,,
1,29,image,gaussian_blur,2,0.8862688818710867,27.939637502485464,0.11373111812891334,,,
1,29,image,gaussian_blur,3,0.7702328723730593,24.595510024453226,0.22976712762694074,,,
1,29,image,gaussian_blur,4,0.6812320136766505,22.868683775154924,0.31876798632334946,,,
1,29,image,gaussian_blur,5,0.6305456073278264,21.89730269417154,0.3694543926721736,,,
1,30,image,gaussian_blur,1,0.9878576964797144,37.01831576713485,0.012142303520285558,,,
1,30,image,gaussian_blur,2,0.8981079154531036,28.473834708827333,0.10189208454689636,,,
1,30,image,gaussian_blur,3,0.7472370425495919,24.19272495369184,0.2527629574504081,,,
1,30,image,gaussian_blur,4,0.6203164480977087,21.897691588972293,0.3796835519022913,,,
1,30,image,gaussian_blur,5,0.5532135346842385,20.68204228880296,0.4467864653157615,,,
1,31,image,gaussian_blur,1,0.9715641218319403,30.72204295119692,0.028435878168059703,,,
1,31,image,gaussian_blur,2,0.8110739928470947,23.00831394505122,0.1889260071529053,,,
1,31,image,gaussian_blur,3,0.6387091572860751,20.13965293045371,0.36129084271392486,,,
1,31,image,gaussian_blur,4,0.5244282168761615,18.73062128672891,0.4755717831238385,,,
1,31,image,gaussian_blur,5,0.4710978566571303,17.96037505652772,0.5289021433428698,,,
1,32,image,gaussian_blur,1,0.970616237695039,32.15789211673505,0.02938376230496098,,,
1,32,image,gaussian_blur,2,0.7897291609413782,24.24033588724309,0.21027083905862176,,,
1,32,image,gaussian_blur,3,0.5903618459320263,21.21206823042956,0.40963815406797366,,,
1,32,image,gaussian_blur,4,0.4751606481170498,19.74012529964111,0.5248393518829502,,,
1,32,image,gaussian_blur,5,0.42134185592088697,18.925649014448243,0.578658144079113,,,
1,33,image,gaussian_blur,1,0.9503078917129404,27.406762183334965,0.04969210828705961,,,
1,33,image,gaussian_blur,2,0.6963024490314007,20.03678849369436,0.3036975509685993,,,
1,33,image,gaussian_blur,3,0.49124737742865304,17.529104554262485,0.508752622571347,,,
1,33,image,gaussian_blur,4,0.3927246779471039,16.354377834261,0.6072753220528961,,,
1,33,image,gaussian_blur,5,0.35353281855088464,15.740923789469974,0.6464671814491154,,,
1,34,image,gaussian_blur,1,0.9382804976236025,31.94270489563008,0.06171950237639745,,,
1,34,image,gaussian_blur,2,0.6385733517253123,25.08674449428201,0.36142664827468773,,,
1,34,image,gaussian_blur,3,0.4268877943079621,23.158446244535103,0.5731122056920379,,,
1,34,image,gaussian_blur,4,0.3444702859545996,22.277336679705954,0.6555297140454004,,,
1,34,image,gaussian_blur,5,0.31287398178342213,21.706634803096062,0.6871260182165779,,,
1,35,image,gaussian_blur,1,0.9616472386086391,29.38457051434414,0.0383527613913609,,,
1,35,image,gaussian_blur,2,0.7536399918091372,22.07254856437953,0.2463600081908628,,,
1,35,image,gaussian_blur,3,0.5699821010086756,19.649036632668913,0.43001789899132437,,,
1,35,image,gaussian_blur,4,0.47607615894966604,18.4651620199731,0.523923841050334,,,
1,35,image,gaussian_blur,5,0.4357822770463953,17.77833138734527,0.5642177229536047,,,
1,36,image,gaussian_blur,1,0.9522681667161365,33.87144051874273,0.047731833283863545,,,
1,36,image,gaussian_blur,2,0.7326777075335564,26.442368057411503,0.26732229246644357,,,
1,36,image,gaussian_blur,3,0.570934770674307,23.276140942418117,0.429065229325693,,,
1,36,image,gaussian_blur,4,0.4808502965953409,21.206827717680007,0.519149703404659,,,
1,36,image,gaussian_blur,5,0.43469202610616736,19.896415608507354,0.5653079738938327,,,
1,37,image,gaussian_blur,1,0.980518549019939,35.79851917067584,0.019481450980061044,,,
1,37,image,gaussian_blur,2,0.8572246618188369,27.866515840339755,0.14277533818116306,,,
1,37,image,gaussian_blur,3,0.70560270126433,24.5753513090578,0.29439729873567,,,
1,37,image,gaussian_blur,4,0.6088583491591928,22.82386353717434,0.3911416508408072,,,
1,37,image,gaussian_blur,5,0.5669113533075864,21.833405615890616,0.43308864669241365,,,
1,38,image,gaussian_blur,1,0.9514388263481902,32.309831983107095,0.048561173651809786,,,
1,38,image,gaussian_blur,2,0.721656166549811,25.472926502481947,0.278343833450189,,,
1,38,image,gaussian_blur,3,0.5468539268181741,23.3150633547566,0.45314607318182587,,,
1,38,image,gaussian_blur,4,0.4536426571700414,22.14626949749991,0.5463573428299586,,,
1,38,image,gaussian_blur,5,0.40718193368738104,21.398645843321376,0.592818066312619,,,
1,39,image,gaussian_blur,1,0.993772081546698,41.17138670654669,0.0062279184533019505,,,
1,39,image,gaussian_blur,2,0.9511416800454996,32.84048232887426,0.04885831995450041,,,
1,39,image,gaussian_blur,3,0.8648056231110705,28.255116011794833,0.13519437688892955,,,
1,39,image,gaussian_blur,4,0.7858251144612926,25.591740748582087,0.21417488553870745,,,
1,39,image,gaussian_blur,5,0.7482328442303658,24.248020058178025,0.25176715576963415,,,
1,40,image,gaussian_blur,1,0.9901835078405964,35.59696443656888,0.009816492159403611,,,
1,40,image,gaussian_blur,2,0.9251993102957076,26.946137341625615,0.07480068970429243,,,
1,40,image,gaussian_blur,3,0.8098999269456898,22.635088522065836,0.1901000730543102,,,
1,40,image,gaussian_blur,4,0.7179356197715666,20.377366650709636,0.2820643802284334,,,
1,40,image,gaussian_blur,5,0.6707627329747435,19.122358354946364,0.32923726702525646,,,
1,41,image,gaussian_blur,1,0.9930698592754895,41.611099151374205,0.006930140724510481,,,
1,41,image,gaussian_blur,2,0.9311430744052737,32.40183739317501,0.06885692559472634,,,
1,41,image,gaussian_blur,3,0.8363785620738048,27.773073154668516,0.1636214379261952,,,
1,41,image,gaussian_blur,4,0.747924201474779,24.932657579443635,0.252075798525221,,,
1,41,image,gaussian_blur,5,0.6994740270903312,23.287641136468537,0.30052597290966876,,,
1,42,image,gaussian_blur,1,0.9901821830533654,37.72105834541107,0.009817816946634639,,,
1,42,image,gaussian_blur,2,0.9130397130068163,28.68472022253777,0.0869602869931837,,,
1,42,image,gaussian_blur,3,0.7688499385781481,24.14690056049453,0.2311500614218519,,,
1,42,image,gaussian_blur,4,0.6343554961653853,21.43935869850373,0.36564450383461466,,,
1,42,image,gaussian_blur,5,0.5525145838566506,19.774436953409236,0.44748541614334936,,,
1,43,image,gaussian_blur,1,0.9732084173721169,28.94163856590171,0.02679158262788306,,,
1,43,image,gaussian_blur,2,0.8102459516012592,20.502779747446088,0.18975404839874077,,,
1,43,image,gaussian_blur,3,0.5662732267824963,16.774673714457222,0.43372677321750375,,,
1,43,image,gaussian_blur,4,0.399527708580567,15.00040028723879,0.6004722914194329,,,
1,43,image,gaussian_blur,5,0.3260362209989532,14.053457856611118,0.6739637790010469,,,
1,44,image,gaussian_blur,1,0.9846265560016988,37.13775975409509,0.015373443998301206,,,
1,44,image,gaussian_blur,2,0.8840639401815805,29.310309910634217,0.11593605981841948,,,
1,44,image,gaussian_blur,3,0.7394201535150356,25.738358831033715,0.26057984648496435,,,
1,44,image,gaussian_blur,4,0.6241855713143982,23.588186321111912,0.3758144286856018,,,
1,44,image,gaussian_blur,5,0.5670410561994362,22.427479806094592,0.43295894380056377,,,
1,45,image,gaussian_blur,1,0.9817934422312717,34.51750810700979,0.01820655776872826,,,
1,45,image,gaussian_blur,2,0.8593567702182128,26.534003667239073,0.14064322978178723,,,
1,45,image,gaussian_blur,3,0.6877528760517325,23.276939373529363,0.3122471239482675,,,
1,45,image,gaussian_blur,4,0.5657470918390642,21.611362322312782,0.43425290816093576,,,
1,45,image,gaussian_blur,5,0.5064268786133721,20.670468831701914,0.4935731213866279,,,
1,46,image,gaussian_blur,1,0.9965572588247804,43.63156313282981,0.003442741175219588,,,
1,46,image,gaussian_blur,2,0.9683494830476428,34.99214297679185,0.03165051695235721,,,
1,46,image,gaussian_blur,3,0.9059811086079739,29.992382715587272,0.09401889139202613,,,
1,46,image,gaussian_blur,4,0.8335965556376598,26.62285422704592,0.16640344436234022,,,
1,46,image,gaussian_blur,5,0.778815181195677,24.51180078749931,0.22118481880432295,,,
1,47,image,gaussian_blur,1,0.9936243264380904,43.822623659999024,0.0063756735619096006,,,
1,47,image,gaussian_blur,2,0.9307784288659118,34.59336557656094,0.06922157113408822,,,
1,47,image,gaussian_blur,3,0.8272072361977423,29.33899809673092,0.17279276380225772,,,
1,47,image,gaussian_blur,4,0.7388806938745085,26.312820010433825,0.2611193061254915,,,
1,47,image,gaussian_blur,5,0.7009766597410287,24.879160415784497,0.29902334025897126,,,
1,48,image,gaussian_blur,1,0.9793193739451483,35.2173579583917,0.02068062605485166,,,
1,48,image,gaussian_blur,2,0.8615663303410525,27.670408867575308,0.13843366965894754,,,
1,48,image,gaussian_blur,3,0.7384731799664387,24.840957157522354,0.2615268200335613,,,
1,48,image,gaussian_blur,4,0.6579555374247551,23.29654819760094,0.3420444625752449,,,
1,48,image,gaussian_blur,5,0.6174519096954311,22.281536366221115,0.38254809030456893,,,
1,49,image,gaussian_blur,1,0.9891237450807763,40.930537650402144,0.010876254919223727,,,
1,49,image,gaussian_blur,2,0.9080001107930875,32.72083461785335,0.09199988920691249,,,
1,49,image,gaussian_blur,3,0.7959643149020744,28.917637114925164,0.20403568509792558,,,
1,49,image,gaussian_blur,4,0.720757541904816,26.62062031917505,0.279242458095184,,,
1,49,image,gaussian_blur,5,0.684025715372902,25.242496327851242,0.315974284627098,,,
1,50,image,gaussian_blur,1,0.9546099165387587,31.43353875152745,0.04539008346124129,,,
1,50,image,gaussian_blur,2,0.7271593323690766,24.53719288234344,0.2728406676309234,,,
1,50,image,gaussian_blur,3,0.5433751959276746,22.55877861025071,0.4566248040723254,,,
1,50,image,gaussian_blur,4,0.45862537057140895,21.69289851189038,0.541374629428591,,,
1,50,image,gaussian_blur,5,0.42191474276476515,21.142552493538922,0.5780852572352349,,,
1,51,image,gaussian_blur,1,0.9773094778823497,36.66953371535348,0.022690522117650325,,,
1,51,image,gaussian_blur,2,0.8451642700080545,28.55146512402954,0.1548357299919455,,,
1,51,image,gaussian_blur,3,0.6673466897990884,24.770776791705085,0.3326533102009116,,,
1,51,image,gaussian_blur,4,0.5366347887046671,22.590768916864203,0.4633652112953329,,,
1,51,image,gaussian_blur,5,0.4745912323783254,21.337009319183622,0.5254087676216745,,,
1,52,image,gaussian_blur,1,0.9670939634870389,29.62529607077824,0.03290603651296109,,,
1,52,image,gaussian_blur,2,0.7681063036367646,21.724499643820387,0.23189369636323542,,,
1,52,image,gaussian_blur,3,0.5481371064061182,18.744149146144206,0.45186289359388176,,,
1,52,image,gaussian_blur,4,0.41547297817326556,17.24983414521374,0.5845270218267344,,,
1,52,image,gaussian_blur,5,0.357467499524273,16.437402715314278,0.642532500475727,,,
1,53,image,gaussian_blur,1,0.9955041487306612,40.189079808437796,0.004495851269338824,,,
1,53,image,gaussian_blur,2,0.9642740535592215,31.70416648029921,0.03572594644077853,,,
1,53,image,gaussian_blur,3,0.9099883043245934,27.626474573602337,0.09001169567540657,,,
1,53,image,gaussian_blur,4,0.862725816666296,25.299612224390565,0.137274183333704,,,
1,53,image,gaussian_blur,5,0.8386520925914152,23.997972742266672,0.16134790740858485,,,
1,54,image,gaussian_blur,1,0.952776461816367,30.698485463491078,0.04722353818363301,,,
1,54,image,gaussian_blur,2,0.690261072536722,23.122964761264686,0.309738927463278,,,
1,54,image,gaussian_blur,3,0.40920018558733745,20.27623506715888,0.5907998144126625,,,
1,54,image,gaussian_blur,4,0.264307948079266,19.131403206764222,0.735692051920734,,,
1,54,image,gaussian_blur,5,0.21213390812476918,18.642131867683183,0.7878660918752308,,,
1,55,image,gaussian_blur,1,0.9746791226579945,36.1248062991857,0.0253208773420055,,,
1,55,image,gaussian_blur,2,0.8345546435376899,28.83127227014432,0.16544535646231007,,,
1,55,image,gaussian_blur,3,0.6818101708253991,26.01326106509763,0.3181898291746009,,,
1,55,image,gaussian_blur,4,0.5789186806027834,24.283095431083584,0.4210813193972166,,,
1,55,image,gaussian_blur,5,0.5256066417435818,23.152325741324283,0.47439335825641815,,,
1,56,image,gaussian_blur,1,0.9943330218409528,38.24647469928682,0.0056669781590471535,,,
1,56,image,gaussian_blur,2,0.9533342265216967,30.57630408373571,0.04666577347830325,,,
1,56,image,gaussian_blur,3,0.895753237552289,27.366532917021047,0.10424676244771103,,,
1,56,image,gaussian_blur,4,0.8357715207329276,25.10238007158384,0.1642284792670724,,,
1,56,image,gaussian_blur,5,0.7928782629422924,23.59506937114918,0.20712173705770764,,,
1,57,image,gaussian_blur,1,0.9864131472848494,37.514144942456895,0.013586852715150588,,,
1,57,image,gaussian_blur,2,0.8847204197678488,29.119118829159554,0.11527958023215124,,,
1,57,image,gaussian_blur,3,0.6712815405357425,24.76422131356775,0.3287184594642575,,,
1,57,image,gaussian_blur,4,0.504516427468269,22.423120490046895,0.49548357253173103,,,
1,57,image,gaussian_blur,5,0.4305563942649299,21.195926070292657,0.56944360573507,,,
1,58,image,gaussian_blur,1,0.9691927263836274,31.467318047125435,0.030807273616372588,,,
1,58,image,gaussian_blur,2,0.7862118953241922,23.26337633415453,0.21378810467580778,,,
1,58,image,gaussian_blur,3,0.5737089348194847,20.00658427894693,0.4262910651805153,,,
1,58,image,gaussian_blur,4,0.4310215343963268,18.36658966459727,0.5689784656036732,,,
1,58,image,gaussian_blur,5,0.3657366020341198,17.446114285628116,0.6342633979658803,,,
1,59,image,gaussian_blur,1,0.9934043081971531,37.50754093689602,0.006595691802846915,,,
1,59,image,gaussian_blur,2,0.947382325228665,29.12136930307083,0.052617674771335055,,,
1,59,image,gaussian_blur,3,0.8778706041569073,25.36611303426948,0.12212939584309268,,,
1,59,image,gaussian_blur,4,0.8234401847871075,23.325412400022262,0.17655981521289255,,,
1,59,image,gaussian_blur,5,0.7956357519574683,22.352935386753437,0.20436424804253173,,,
1,60,image,gaussian_blur,1,0.9396274631318334,30.466564846599116,0.06037253686816657,,,
1,60,image,gaussian_blur,2,0.6307996567546394,23.069936667806033,0.36920034324536055,,,
1,60,image,gaussian_blur,3,0.39923008961959655,20.482984283725827,0.6007699103804034,,,
1,60,image,gaussian_blur,4,0.2999100697983588,19.36425772198475,0.7000899302016412,,,
1,60,image,gaussian_blur,5,0.26417830762932704,18.80286187626023,0.735821692370673,,,
1,61,image,gaussian_blur,1,0.9744989471638862,35.96109485483829,0.025501052836113813,,,
1,61,image,gaussian_blur,2,0.8347458308595064,28.491706071296004,0.16525416914049362,,,
1,61,image,gaussian_blur,3,0.671531219285673,25.279067346967402,0.32846878071432695,,,
1,61,image,gaussian_blur,4,0.5528363292959534,23.26760109196822,0.4471636707040466,,,
1,61,image,gaussian_blur,5,0.49151707900475516,22.068169418326434,0.5084829209952448,,,
1,62,image,gaussian_blur,1,0.9706613068312167,35.393883523638394,0.029338693168783347,,,
1,62,image,gaussian_blur,2,0.8314096936326987,28.607711067366026,0.16859030636730132,,,
1,62,image,gaussian_blur,3,0.7075578345982464,26.448811718919433,0.2924421654017536,,,
1,62,image,gaussian_blur,4,0.6180247875612704,25.176716921974624,0.38197521243872956,,,
1,62,image,gaussian_blur,5,0.5666716797665551,24.35042558630776,0.4333283202334449,,,
1,63,image,gaussian_blur,1,0.9842500689071277,35.96162329930971,0.01574993109287226,,,
1,63,image,gaussian_blur,2,0.8868160438189084,28.03866555951587,0.11318395618109156,,,
1,63,image,gaussian_blur,3,0.7668755717783048,24.74007044221057,0.2331244282216952,,,
1,63,image,gaussian_blur,4,0.6806290349646641,23.068778757371927,0.3193709650353359,,,
1,63,image,gaussian_blur,5,0.6357625953416512,22.170689073921277,0.36423740465834875,,,
1,64,image,gaussian_blur,1,0.9675155330636601,33.790961180956906,0.032484466936339884,,,
1,64,image,gaussian_blur,2,0.8052164885143457,26.526839937082357,0.19478351148565431,,,
1,64,image,gaussian_blur,3,0.6790241094079744,24.086873525709304,0.3209758905920256,,,
1,64,image,gaussian_blur,4,0.623215045751598,23.026809939562355,0.37678495424840197,,,
1,64,image,gaussian_blur,5,0.6030365386028717,22.509235717213432,0.39696346139712835,,,
1,65,image,gaussian_blur,1,0.9877485635275282,37.43604736156372,0.012251436472471844,,,
1,65,image,gaussian_blur,2,0.9089851583557739,29.370292858319132,0.09101484164422613,,,
1,65,image,gaussian_blur,3,0.8158369204089028,26.00828276582839,0.18416307959109723,,,
1,65,image,gaussian_blur,4,0.749998370030258,24.099693181389316,0.25000162996974196,,,
1,65,image,gaussian_blur,5,0.7146249476951884,22.935634579620647,0.28537505230481164,,,
1,66,image,gaussian_blur,1,0.9684688747375673,36.299828764303626,0.031531125262432735,,,
1,66,image,gaussian_blur,2,0.7947002598101235,28.62471296879776,0.2052997401898765,,,
1,66,image,gaussian_blur,3,0.6096495036736638,25.46653397187113,0.3903504963263362,,,
1,66,image,gaussian_blur,4,0.49719955584588266,23.677125377181554,0.5028004441541174,,,
1,66,image,gaussian_blur,5,0.44690218316461544,22.67290233035001,0.5530978168353846,,,
1,67,image,gaussian_blur,1,0.9929711086044853,42.214742725551616,0.007028891395514658,,,
1,67,image,gaussian_blur,2,0.9270455794230369,33.11348896421328,0.07295442057696311,,,
1,67,image,gaussian_blur,3,0.7712979625063511,28.202196104997412,0.22870203749364892,,,
1,67,image,gaussian_blur,4,0.6575678307780759,25.906232599291645,0.3424321692219241,,,
1,67,image,gaussian_blur,5,0.6009723459125679,24.59471753458054,0.3990276540874321,,,
1,68,image,gaussian_blur,1,0.9569757676535144,28.594110867625485,0.04302423234648556,,,
1,68,image,gaussian_blur,2,0.7307063188284935,21.109999163245895,0.26929368117150654,,,
1,68,image,gaussian_blur,3,0.5289666329101278,18.311026162326314,0.4710333670898722,,,
1,68,image,gaussian_blur,4,0.4210151525256181,16.95248585307973,0.578984847474382,,,
1,68,image,gaussian_blur,5,0.37729754332858234,16.25960044795363,0.6227024566714177,,,
1,69,image,gaussian_blur,1,0.9915284926376023,37.346686840555904,0.008471507362397657,,,
1,69,image,gaussian_blur,2,0.9308954359052318,28.93657218909227,0.06910456409476817,,,
1,69,image,gaussian_blur,3,0.8228237542179281,24.59545812700454,0.17717624578207192,,,
1,69,image,gaussian_blur,4,0.7008732624976939,21.8677785598265,0.2991267375023061,,,
1,69,image,gaussian_blur,5,0.6196054206330711,20.33407249587333,0.3803945793669289,,,
1,70,image,gaussian_blur,1,0.9780618257742466,35.32355484128885,0.021938174225753393,,,
1,70,image,gaussian_blur,2,0.8642644436839467,28.071547661675694,0.13573555631605327,,,
1,70,image,gaussian_blur,3,0.7256111206985669,25.01306282655343,0.2743888793014331,,,
1,70,image,gaussian_blur,4,0.6124741189015869,22.975602257644894,0.3875258810984131,,,
1,70,image,gaussian_blur,5,0.5468275945281487,21.65881586419097,0.45317240547185134,,,
1,71,image,gaussian_blur,1,0.9717831545501175,32.619153882852885,0.028216845449882455,,,
1,71,image,gaussian_blur,2,0.8079126250027812,24.82401776596166,0.19208737499721884,,,
1,71,image,gaussian_blur,3,0.5930163873652557,21.216220988153818,0.40698361263474425,,,
1,71,image,gaussian_blur,4,0.453658650044703,19.402606930624714,0.5463413499552969,,,
1,71,image,gaussian_blur,5,0.39972088663297217,18.52042847241218,0.6002791133670278,,,
1,72,image,gaussian_blur,1,0.9771415676581654,34.95441705731043,0.0228584323418346,,,
1,72,image,gaussian_blur,2,0.846320793753146,26.949885639689235,0.15367920624685405,,,
1,72,image,gaussian_blur,3,0.6897376129672432,23.342814847577397,0.31026238703275677,,,
1,72,image,gaussian_blur,4,0.5711699970595036,21.221523958907085,0.42883000294049645,,,
1,72,image,gaussian_blur,5,0.5087725110213946,19.96350263522998,0.49122748897860535,,,
1,73,image,gaussian_blur,1,0.9926768058772235,42.483592661998536,0.0073231941227764885,,,
1,73,image,gaussian_blur,2,0.9378916229283839,33.477839055409156,0.062108377071616094,,,
1,73,image,gaussian_blur,3,0.8574042292348958,28.851704907270893,0.1425957707651042,,,
1,73,image,gaussian_blur,4,0.7977224331028898,26.086571827928026,0.20227756689711018,,,
1,73,image,gaussian_blur,5,0.7653601626064024,24.478184462574276,0.23463983739359762,,,
1,74,image,gaussian_blur,1,0.9948469421408913,43.69482760854886,0.0051530578591086895,,,
1,74,image,gaussian_blur,2,0.950505116752652,34.72039620471392,0.049494883247347965,,,
1,74,image,gaussian_blur,3,0.8449939578382019,29.151678346272725,0.15500604216179814,,,
1,74,image,gaussian_blur,4,0.705385559274153,25.301246966666216,0.29461444072584697,,,
1,74,image,gaussian_blur,5,0.6165090343053163,23.26995571127374,0.38349096569468366,,,
1,75,image,gaussian_blur,1,0.989285243374824,37.22810362263007,0.010714756625175959,,,
1,75,image,gaussian_blur,2,0.9066204477471286,28.62481436890619,0.09337955225287142,,,
1,75,image,gaussian_blur,3,0.733287395945908,24.147364423710293,0.26671260405409203,,,
1,75,image,gaussian_blur,4,0.5809056153937843,21.543554851523293,0.41909438460621573,,,
1,75,image,gaussian_blur,5,0.5032456502755941,20.173470893304806,0.4967543497244059,,,
1,76,image,gaussian_blur,1,0.9547113642758133,33.985714926825786,0.04528863572418673,,,
1,76,image,gaussian_blur,2,0.716545497129689,26.47752892359436,0.28345450287031104,,,
1,76,image,gaussian_blur,3,0.5027535758619495,23.657369205897,0.49724642413805054,,,
1,76,image,gaussian_blur,4,0.4033296210375292,22.212730646438253,0.5966703789624708,,,
1,76,image,gaussian_blur,5,0.36236866696633796,21.39701153941581,0.637631333033662,,,
1,77,image,gaussian_blur,1,0.9813138932996849,39.23442414641874,0.01868610670031512,,,
1,77,image,gaussian_blur,2,0.8694813643179397,31.671684205714598,0.13051863568206035,,,
1,77,image,gaussian_blur,3,0.7519718850990408,29.04453333959729,0.24802811490095922,,,
1,77,image,gaussian_blur,4,0.6861349606241532,27.738710877436553,0.31386503937584675,,,
1,77,image,gaussian_blur,5,0.6559559001086992,26.913867617282037,0.3440440998913008,,,
1,78,image,gaussian_blur,1,0.9855430044596177,36.49874065091542,0.014456995540382267,,,
1,78,image,gaussian_blur,2,0.8862530266988231,28.27011414915289,0.11374697330117689,,,
1,78,image,gaussian_blur,3,0.7580917766597312,24.71261609985835,0.24190822334026885,,,
1,78,image,gaussian_blur,4,0.6735269960670073,22.68030829761501,0.3264730039329927,,,
1,78,image,gaussian_blur,5,0.6361098922831913,21.643467275740548,0.36389010771680874,,,
1,79,image,gaussian_blur,1,0.9946827055805775,40.063122335221564,0.005317294419422525,,,
1,79,image,gaussian_blur,2,0.9570738862252745,32.11735742700036,0.04292611377472555,,,
1,79,image,gaussian_blur,3,0.8807454199573614,28.0169153603606,0.11925458004263856,,,
1,79,image,gaussian_blur,4,0.7889926939733218,25.103167528781206,0.21100730602667817,,,
1,79,image,gaussian_blur,5,0.7240459163058565,23.333080083772433,0.27595408369414354,,,
1,80,image,gaussian_blur,1,0.9857425955059073,37.55894303576753,0.01425740449409274,,,
1,80,image,gaussian_blur,2,0.8816448635055917,28.85457779610111,0.11835513649440832,,,
1,80,image,gaussian_blur,3,0.7090924728503479,24.504671245232927,0.29090752714965207,,,
1,80,image,gaussian_blur,4,0.5718630696836594,22.148297720623543,0.4281369303163406,,,
1,80,image,gaussian_blur,5,0.5082233526410099,20.9698200486578,0.49177664735899007,,,
1,81,image,gaussian_blur,1,0.9605050394894693,31.38333496338042,0.0394949605105307,,,
1,81,image,gaussian_blur,2,0.7408955557390643,23.91325919285572,0.2591044442609357,,,
1,81,image,gaussian_blur,3,0.51762114920083,21.316148104253045,0.48237885079917,,,
1,81,image,gaussian_blur,4,0.3891036712602229,20.017129127546212,0.6108963287397771,,,
1,81,image,gaussian_blur,5,0.33448079142151976,19.301765162880173,0.6655192085784802,,,
1,82,image,gaussian_blur,1,0.9824314997104772,36.03796635319216,0.017568500289522837,,,
1,82,image,gaussian_blur,2,0.8873471978186965,28.56878892743862,0.11265280218130347,,,
1,82,image,gaussian_blur,3,0.7657294435814909,25.22148171038766,0.23427055641850913,,,
1,82,image,gaussian_blur,4,0.6598195580881804,22.94136691725251,0.3401804419118196,,,
1,82,image,gaussian_blur,5,0.5994257489716791,21.566249542445874,0.4005742510283209,,,
1,83,image,gaussian_blur,1,0.9890561103009144,39.046922916274106,0.010943889699085552,,,
1,83,image,gaussian_blur,2,0.9220841198235968,31.137348715431724,0.07791588017640316,,,
1,83,image,gaussian_blur,3,0.8392855687990659,27.778521073363553,0.1607144312009341,,,
